UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Air temperature [K]_rolling_3,Process temperature [K]_rolling_3,Rotational speed [rpm]_rolling_3,Torque [Nm]_rolling_3,Tool wear [min]_rolling_3,Air temperature [K]_rolling_5,Process temperature [K]_rolling_5,Rotational speed [rpm]_rolling_5,Torque [Nm]_rolling_5,Tool wear [min]_rolling_5,Air temperature [K]_rolling_10,Process temperature [K]_rolling_10,Rotational speed [rpm]_rolling_10,Torque [Nm]_rolling_10,Tool wear [min]_rolling_10,Temperature_diff,Temperature_ratio,Power,Power_per_temp,Efficiency,Wear_rate
3032,M17891,M,300.5,309.7,1389,43.3,9,0,0,0,0,0,0,300.43333333333334,309.59999999999997,1613.3333333333333,33.06666666666666,78.66666666666667,300.4,309.62,1568.0,37.32,125.8,300.44,309.71,1532.3,39.89,150.1,9.199999999999989,1.0306156405990017,6.297769633507853,0.02033506500971215,0.6297769633507853,9.0
3033,M17892,M,300.6,309.8,1447,42.9,12,0,0,0,0,0,0,300.5,309.7,1466.3333333333333,40.06666666666666,9.0,300.48,309.68,1570.6,35.6,90.4,300.45,309.71,1521.5,40.290000000000006,134.7,9.199999999999989,1.0306054557551563,6.50013612565445,0.02098171764252566,0.5000104712041884,12.0
3034,M17893,M,300.6,309.7,1934,22.8,15,0,0,0,0,0,0,300.56666666666666,309.73333333333335,1590.0,36.33333333333333,12.0,300.5,309.65999999999997,1644.2,32.98,52.6,300.45,309.69,1570.0,38.33,119.3,9.099999999999966,1.0302727877578175,4.617298429319372,0.014908939067870107,0.28858115183246075,15.0
3036,M17895,M,300.6,309.7,1428,42.6,23,0,0,0,0,0,0,300.6,309.7333333333333,1603.0,36.1,16.666666666666668,300.54,309.7,1552.2,37.120000000000005,13.0,300.46000000000004,309.66999999999996,1566.2,37.269999999999996,104.4,9.099999999999966,1.0302727877578175,6.369926701570681,0.020568055219795548,0.26541361256544505,23.0
3040,M17899,M,300.3,309.5,1665,31.4,32,0,0,0,0,0,0,300.5,309.6333333333333,1675.6666666666667,32.26666666666667,23.333333333333332,300.52000000000004,309.68,1572.6,36.6,18.2,300.45,309.65,1578.0,36.61,89.5,9.199999999999989,1.0306360306360305,5.474450261780104,0.017688046080064957,0.16589243217515467,32.0
3043,M17902,M,300.2,309.4,1459,43.9,39,0,0,0,0,0,0,300.3666666666667,309.53333333333336,1517.3333333333333,39.300000000000004,31.333333333333332,300.46,309.62,1586.6,36.72,24.2,300.43,309.62,1577.3,37.019999999999996,75.0,9.199999999999989,1.0306462358427715,6.706816753926701,0.02167684794417163,0.16767041884816752,39.0
3047,M17906,M,300.2,309.4,1501,40.0,48,0,0,0,0,0,0,300.23333333333335,309.43333333333334,1541.6666666666667,38.43333333333333,39.666666666666664,300.38,309.53999999999996,1597.4,36.14,31.4,300.43,309.61,1584.0,35.87,60.9,9.199999999999989,1.0306462358427715,6.286910994764398,0.020319686473058818,0.12830430601559994,48.0
3060,M17919,M,300.0,309.0,1368,45.8,81,0,0,0,0,0,0,300.1333333333334,309.26666666666665,1442.6666666666667,43.23333333333333,56.0,300.26000000000005,309.4,1484.2,40.739999999999995,44.6,300.38,309.53000000000003,1564.2,36.86,48.6,9.0,1.03,6.560670157068063,0.021231942255883696,0.0800081726471715,81.0
3065,M17924,M,300.1,309.1,1731,30.4,92,0,0,0,0,0,0,300.09999999999997,309.1666666666667,1533.3333333333333,38.73333333333333,73.66666666666667,300.15999999999997,309.28000000000003,1544.8,38.3,58.4,300.35,309.49,1548.5,37.71,35.7,9.0,1.0299900033322227,5.5101989528795805,0.017826589947847235,0.059249451106232046,92.0
3066,M17925,M,300.1,309.2,1687,27.7,95,0,0,0,0,0,1,300.06666666666666,309.09999999999997,1595.3333333333333,34.63333333333333,89.33333333333333,300.12,309.21999999999997,1549.2,37.56,71.0,300.32,309.45,1560.9,37.08,44.6,9.099999999999966,1.0303232255914694,4.893183246073298,0.015825301572035246,0.05097065881326352,95.0
3067,M17926,M,300.1,309.2,1457,44.3,98,0,0,0,0,0,0,300.1,309.1666666666667,1625.0,34.13333333333333,95.0,300.1,309.17999999999995,1548.8,37.64,82.8,300.28000000000003,309.4,1567.7,37.18,53.5,9.099999999999966,1.0303232255914694,6.758649214659686,0.021858503281564315,0.06826918398646147,98.0
3076,M17935,M,300.1,309.2,1385,46.1,120,0,0,0,0,0,0,300.1,309.2,1509.6666666666667,39.36666666666667,104.33333333333333,300.08000000000004,309.14,1525.6,38.86,97.2,300.23,309.34000000000003,1561.5,37.49999999999999,64.3,9.099999999999966,1.0303232255914694,6.685706806282722,0.021622596398068312,0.05525377525853489,120.0
3079,M17938,M,300.1,309.4,1349,56.2,127,0,0,0,0,0,0,300.1,309.26666666666665,1397.0,48.86666666666667,115.0,300.1,309.21999999999997,1521.8,40.940000000000005,106.4,300.18,309.31,1503.0,40.84,75.5,9.299999999999955,1.0309896701099632,7.938617801047121,0.025658105368607374,0.06202045157068063,127.0
3081,M17940,M,299.9,309.2,1539,43.2,132,0,0,0,0,0,0,300.03333333333336,309.26666666666665,1424.3333333333333,48.5,126.33333333333333,300.06000000000006,309.24,1483.4,43.5,114.4,300.11,309.26,1514.1,40.9,86.4,9.300000000000011,1.0310103367789263,6.961759162303665,0.022515391857385724,0.05234405385190726,132.0
3082,M17941,M,300.0,309.3,1932,21.8,135,0,0,0,0,0,0,300.0,309.29999999999995,1606.6666666666667,40.400000000000006,131.33333333333334,300.04,309.26,1532.4,42.32,122.4,300.08000000000004,309.24,1540.8,39.940000000000005,96.7,9.300000000000011,1.0310000000000001,4.410219895287958,0.014258712884862457,0.03242808746535263,135.0
3083,M17942,M,300.0,309.3,1407,43.9,138,0,0,0,0,0,0,299.9666666666667,309.2666666666667,1626.0,36.3,135.0,300.02000000000004,309.28000000000003,1522.4,42.239999999999995,130.4,300.06000000000006,309.22999999999996,1535.6,39.94,106.6,9.300000000000011,1.0310000000000001,6.467780104712041,0.020911025233469258,0.046530792120230514,138.0
3088,M17947,M,300.0,309.1,1474,45.2,152,0,0,0,0,0,0,300.0,309.23333333333335,1604.3333333333333,36.96666666666666,141.66666666666666,300.0,309.26,1540.2,42.06,136.8,300.04,309.2,1532.9,40.459999999999994,117.0,9.100000000000023,1.0303333333333333,6.9764188481675395,0.02257010303515865,0.04559750881155255,152.0
3089,M17948,M,300.0,309.1,1624,30.8,155,0,0,0,0,0,0,300.0,309.1666666666667,1501.6666666666667,39.96666666666666,148.33333333333334,299.98,309.2,1595.2,36.980000000000004,142.4,300.04,309.21,1558.5,38.959999999999994,124.4,9.100000000000023,1.0303333333333333,5.237612565445026,0.016944718749417748,0.0335744395220835,155.0
3093,M17952,M,300.0,309.3,2293,16.3,170,0,0,0,0,0,0,300.0,309.1666666666667,1797.0,30.76666666666667,159.0,300.0,309.22,1746.0,31.6,150.0,300.03000000000003,309.22999999999996,1614.7,37.55,132.2,9.300000000000011,1.0310000000000001,3.9137068062827227,0.012653432933342135,0.022887174305746917,170.0
3096,M17955,M,299.9,309.2,1574,36.5,177,0,0,0,0,0,0,299.96666666666664,309.2,1830.3333333333333,27.866666666666664,167.33333333333334,299.97999999999996,309.2,1674.4,34.54,158.4,300.01000000000005,309.23,1603.4,38.43,140.4,9.300000000000011,1.0310103367789263,6.0158115183246075,0.019456052775952807,0.03379669392317195,177.0
3098,M17957,M,299.9,309.2,1353,49.8,182,0,0,0,0,0,0,299.93333333333334,309.23333333333335,1740.0,34.199999999999996,176.33333333333334,299.96,309.17999999999995,1663.6,35.720000000000006,167.2,299.98999999999995,309.23,1593.0,38.980000000000004,148.8,9.300000000000011,1.0310103367789263,7.0554345549738215,0.022818352377017535,0.0385542871856493,182.0
3099,M17958,M,299.9,309.2,1389,51.2,185,0,0,0,0,0,0,299.9,309.2,1438.6666666666667,45.833333333333336,181.33333333333334,299.93999999999994,309.2,1646.6,36.92,173.8,299.96999999999997,309.23,1593.4,39.49,155.3,9.300000000000011,1.0310103367789263,7.446785340314136,0.024084040557290222,0.04003648032426955,185.0
3100,M17959,M,299.9,309.1,1513,43.8,188,0,0,0,0,0,0,299.9,309.1666666666667,1418.3333333333333,48.26666666666666,185.0,299.91999999999996,309.2,1624.4,39.519999999999996,180.4,299.95,309.2,1609.8,38.25,161.4,9.200000000000045,1.0306768922974325,6.939204188481675,0.022449706206669928,0.03671536607662262,188.0
3105,M17964,M,299.8,309.2,1678,29.8,202,0,0,0,0,0,0,299.8666666666666,309.1666666666667,1526.6666666666667,41.6,191.66666666666666,299.88,309.17999999999995,1501.4,42.22,186.8,299.93999999999994,309.2,1623.7,36.91,168.4,9.399999999999977,1.0313542361574382,5.236062827225131,0.01693422647873587,0.025793412941995716,202.0
3108,M17967,M,299.8,309.1,1456,39.4,209,0,0,0,0,0,0,299.8333333333333,309.1333333333334,1549.0,37.666666666666664,199.66666666666666,299.86,309.15999999999997,1477.8,42.8,193.2,299.91999999999996,309.17999999999995,1576.1,38.67,175.8,9.300000000000011,1.0310206804536357,6.006952879581152,0.019433687737240867,0.02860453752181501,209.0
3113,M17972,M,299.8,309.1,1355,56.7,7,0,0,0,0,0,0,299.8,309.1333333333334,1496.3333333333333,41.96666666666666,139.33333333333334,299.84,309.14,1478.2,44.17999999999999,158.2,299.9,309.16,1570.9,39.95,162.7,9.300000000000011,1.0310206804536357,8.044869109947644,0.026026752215941907,1.0056086387434555,7.0
3114,M17973,M,299.9,309.1,1345,56.8,10,0,0,0,0,0,0,299.8333333333333,309.1,1385.3333333333333,50.96666666666666,75.33333333333333,299.84000000000003,309.12,1469.4,45.3,123.2,299.89,309.15999999999997,1558.0,41.11,148.5,9.200000000000045,1.0306768922974325,7.99958115183246,0.025880236660732643,0.7272346501665873,10.0
3115,M17974,M,299.9,309.2,1683,30.5,13,0,0,0,0,0,0,299.8666666666667,309.1333333333334,1461.0,48.0,10.0,299.84,309.14,1503.4,42.64,88.2,299.88,309.16999999999996,1563.9,41.08,134.3,9.300000000000011,1.0310103367789263,5.375026178010471,0.017383655168209805,0.38393044128646225,13.0
3118,M17977,M,300.1,309.3,1469,43.9,20,0,0,0,0,0,0,299.96666666666664,309.2,1499.0,43.73333333333333,14.333333333333334,299.9,309.16,1461.6,45.46,51.8,299.89,309.17,1481.5,43.839999999999996,119.3,9.199999999999989,1.0306564478507163,6.752785340314136,0.021832477660246156,0.3215612066816255,20.0
3119,M17978,M,300.2,309.5,1458,46.9,23,0,0,0,0,0,0,300.06666666666666,309.3333333333333,1536.6666666666667,40.43333333333333,18.666666666666668,299.98,309.24,1462.0,46.96,14.6,299.91999999999996,309.2,1469.9,44.879999999999995,103.9,9.300000000000011,1.0309793471019322,7.160230366492146,0.02313483155570968,0.29834293193717276,23.0
3129,M17988,M,300.1,309.5,1462,42.8,50,0,0,0,0,0,0,300.1333333333334,309.43333333333334,1463.0,44.53333333333333,31.0,300.03999999999996,309.32000000000005,1483.4,44.18,23.2,299.94,309.23,1480.8,44.17999999999999,90.7,9.399999999999977,1.0313228923692102,6.552209424083769,0.02117030508589263,0.12847469458987784,50.0
3145,M18004,M,300.6,310.0,1478,36.3,95,0,0,0,0,0,0,300.3,309.6666666666667,1466.0,41.99999999999999,56.0,300.18,309.5,1510.0,40.08,40.2,300.01,309.31000000000006,1489.7,42.69,81.7,9.399999999999977,1.0312707917498336,5.617947643979057,0.01812241175477115,0.058520287958115175,95.0
3146,M18005,M,300.5,310.0,1415,43.5,98,0,0,0,0,0,0,300.40000000000003,309.8333333333333,1451.6666666666667,40.86666666666667,81.0,300.3,309.66,1456.4,42.67999999999999,57.2,300.07,309.4,1479.9,42.66,72.7,9.5,1.0316139767054908,6.445287958115183,0.020791251477790915,0.06510391876884024,98.0
3147,M18006,M,300.5,309.9,1780,26.5,101,0,0,0,0,0,0,300.53333333333336,309.9666666666667,1557.6666666666667,35.43333333333333,98.0,300.38,309.78,1518.6,39.2,73.4,300.14,309.47,1490.1,42.33,62.6,9.399999999999977,1.0312811980033276,4.939267015706807,0.015938260779950975,0.048424186428498106,101.0
3148,M18007,M,300.4,309.7,1440,42.8,104,0,0,0,0,0,0,300.46666666666664,309.8666666666667,1545.0,37.6,101.0,300.41999999999996,309.82,1515.0,38.38,89.6,300.2,309.53000000000003,1488.5,42.67,52.1,9.300000000000011,1.0309587217043943,6.453612565445026,0.02083827111864716,0.06146297681376215,104.0
3153,M18012,M,300.5,309.8,1473,42.3,121,0,0,0,0,0,0,300.46666666666664,309.79999999999995,1564.3333333333333,37.199999999999996,108.66666666666667,300.5,309.88,1517.2,38.279999999999994,103.8,300.27,309.6,1500.3,41.23,63.5,9.300000000000011,1.0309484193011647,6.524387434554973,0.02105999817480624,0.053478585529139124,121.0
3154,M18013,M,300.5,309.9,1483,49.3,124,0,0,0,0,0,0,300.46666666666664,309.8,1465.3333333333333,44.79999999999999,116.33333333333333,300.47999999999996,309.86,1518.2,40.879999999999995,109.6,300.33000000000004,309.67999999999995,1514.1,40.48,74.9,9.399999999999977,1.0312811980033276,7.655696335078534,0.024703763585280845,0.06124557068062827,124.0
3158,M18017,M,300.4,309.7,1488,42.2,133,0,0,0,0,0,0,300.4666666666667,309.8,1481.3333333333333,44.6,126.0,300.46,309.8,1532.8,40.61999999999999,116.6,300.38,309.73,1494.6,41.65,86.9,9.300000000000011,1.0309587217043943,6.57524607329843,0.021231017350011077,0.049069000547003215,133.0
3161,M18020,M,300.4,309.7,1367,51.2,143,0,0,0,0,0,0,300.43333333333334,309.76666666666665,1446.0,47.56666666666666,133.33333333333334,300.43999999999994,309.76,1450.2,45.559999999999995,125.0,300.40999999999997,309.77,1484.4,42.38,99.2,9.300000000000011,1.0309587217043943,7.328837696335079,0.023664312871601808,0.05089470622454916,143.0
3167,M18026,M,300.4,309.7,1539,37.7,156,0,0,0,0,0,0,300.4,309.7,1464.6666666666667,43.70000000000001,144.0,300.44,309.76,1470.0,44.54,135.4,300.42999999999995,309.78999999999996,1492.5,41.459999999999994,112.5,9.300000000000011,1.0309587217043943,6.075424083769634,0.019617126521697236,0.038696968686430785,156.0
3169,M18028,M,300.4,309.6,1614,30.3,161,0,0,0,0,0,0,300.4,309.6666666666667,1506.6666666666667,39.733333333333334,153.33333333333334,300.41999999999996,309.71999999999997,1498.2,42.14,143.4,300.46,309.8,1507.7,40.21,123.6,9.200000000000045,1.0306258322237019,5.120858638743456,0.01654024108121271,0.03161023851076207,161.0
3170,M18029,M,300.4,309.6,1675,35.5,164,0,0,0,0,0,0,300.4,309.6333333333333,1609.3333333333333,34.5,160.33333333333334,300.4,309.65999999999997,1536.6,39.38,151.4,300.44,309.76,1527.4,40.13,130.5,9.200000000000045,1.0306258322237019,6.226439790575916,0.020111239633643137,0.03773599873076312,164.0
3171,M18030,M,300.4,309.7,1685,32.3,167,0,0,0,0,0,0,300.4,309.6333333333334,1658.0,32.699999999999996,164.0,300.4,309.65999999999997,1576.0,37.4,158.2,300.43,309.72999999999996,1554.4,39.010000000000005,137.4,9.300000000000011,1.0309587217043943,5.699005235602093,0.018401695949635432,0.03392265021191722,167.0
3173,M18032,M,300.3,309.6,1488,41.3,172,0,0,0,0,0,0,300.3666666666667,309.6333333333334,1616.0,36.36666666666667,167.66666666666666,300.38,309.64,1600.2,35.42,164.0,300.40999999999997,309.7,1525.2,40.489999999999995,144.5,9.300000000000011,1.030969030969031,6.435015706806282,0.02078493445350866,0.03719662258269527,172.0
3178,M18037,M,300.2,309.5,1564,33.4,183,0,0,0,0,0,0,300.3,309.59999999999997,1579.0,35.666666666666664,174.0,300.34,309.6,1605.2,34.559999999999995,169.4,300.39,309.68,1537.6,39.55,152.4,9.300000000000011,1.0309793471019322,5.4699057591623035,0.017673362711348315,0.029727748691099475,183.0
3179,M18038,M,300.2,309.4,1329,53.6,186,0,0,0,0,0,0,300.2333333333333,309.5,1460.3333333333333,42.76666666666667,180.33333333333334,300.3,309.56000000000006,1548.2,39.22,174.4,300.36,309.64,1523.2,40.68,158.9,9.199999999999989,1.0306462358427715,7.459099476439792,0.024108272386683234,0.03988823249433044,186.0
3181,M18040,M,300.2,309.4,1433,48.8,191,0,0,0,0,0,0,300.2,309.43333333333334,1442.0,45.26666666666667,186.66666666666666,300.26,309.52,1499.8,41.879999999999995,179.8,300.33,309.59000000000003,1518.2,40.63,165.6,9.199999999999989,1.0306462358427715,7.322554973821989,0.023666952080872623,0.038138307155322855,191.0
3183,M18042,M,300.1,309.3,1443,50.3,196,0,0,0,0,0,0,300.1666666666667,309.3666666666667,1401.6666666666667,50.9,191.0,300.2,309.43999999999994,1451.4,45.48,185.6,300.3,309.55,1513.7,41.440000000000005,171.9,9.199999999999989,1.0306564478507163,7.600303664921466,0.02457259510158896,0.03858022164934754,196.0
3187,M18046,M,300.2,309.4,1456,48.8,205,0,0,0,0,0,0,300.1666666666667,309.3666666666667,1444.0,49.29999999999999,197.33333333333334,300.17999999999995,309.4,1445.0,46.98,192.2,300.28,309.52,1522.6,41.2,178.1,9.199999999999989,1.0306462358427715,7.4400837696335085,0.024046812442254394,0.036116911503075284,205.0
3188,M18047,M,300.2,309.4,1752,27.8,208,0,0,0,0,0,0,300.1666666666667,309.3666666666667,1550.3333333333333,42.3,203.0,300.18,309.38,1482.6,45.86,197.2,300.26,309.49,1543.9,40.209999999999994,183.3,9.199999999999989,1.0306462358427715,5.1000628272251305,0.016483719545006888,0.02440221448433077,208.0
3189,M18048,M,300.1,309.2,1438,51.0,211,0,0,0,0,0,0,300.1666666666667,309.3333333333333,1548.6666666666667,42.53333333333333,208.0,300.15999999999997,309.34,1504.4,45.339999999999996,202.2,300.23,309.45,1526.3,42.279999999999994,188.3,9.099999999999966,1.0303232255914694,7.679371727748691,0.02483626043903199,0.03622345154598439,211.0
3192,M18051,M,300.1,309.2,1732,33.7,218,0,0,0,0,0,0,300.1333333333334,309.26666666666665,1640.6666666666667,37.5,212.33333333333334,300.14,309.3,1564.2,42.31999999999999,207.6,300.2,309.40999999999997,1532.0,42.1,193.7,9.099999999999966,1.0303232255914694,6.111874345549738,0.01976673462338208,0.027908102034473692,218.0
3193,M18052,M,300.1,309.2,1418,39.8,221,0,0,0,0,0,0,300.1,309.2,1529.3333333333333,41.5,216.66666666666666,300.14,309.28,1559.2,40.22,212.6,300.16999999999996,309.36,1505.3,42.85,199.1,9.099999999999966,1.0303232255914694,5.9095706806282715,0.019112453688965948,0.0266196877505778,221.0
3196,M18055,M,300.0,309.2,1635,32.4,4,0,0,0,0,0,0,300.06666666666666,309.2,1595.0,35.300000000000004,147.66666666666666,300.1,309.23999999999995,1595.0,36.940000000000005,172.4,300.14,309.32,1520.0,41.96,182.3,9.199999999999989,1.0306666666666666,5.547015706806283,0.0179398955588819,1.1094031413612566,4.0
3199,M18058,M,300.0,309.1,1463,45.7,11,0,0,0,0,0,0,300.0333333333333,309.1666666666667,1505.3333333333333,39.300000000000004,78.66666666666667,300.06,309.17999999999995,1537.2,40.519999999999996,133.0,300.12,309.28,1509.9,43.19,165.1,9.100000000000023,1.0303333333333333,7.000952879581153,0.02264947550818878,0.583412739965096,11.0
3201,M18060,M,300.1,309.2,1454,44.4,19,0,0,0,0,0,0,300.03333333333336,309.1666666666667,1517.3333333333333,40.833333333333336,11.333333333333334,300.06000000000006,309.18,1540.4,39.2,94.6,300.11,309.26,1522.4,42.269999999999996,148.4,9.099999999999966,1.0303232255914694,6.759958115183246,0.0218627364656638,0.33799790575916233,19.0
3204,M18063,M,300.1,309.1,1533,38.0,26,0,0,0,0,0,0,300.06666666666666,309.1333333333334,1483.3333333333333,42.699999999999996,18.666666666666668,300.06,309.15999999999997,1500.6,40.06,56.2,300.1,309.23,1532.4,41.19,131.9,9.0,1.0299900033322227,6.099895287958115,0.019734374920602118,0.2259220477021524,26.0
3206,M18065,M,300.1,308.9,1548,38.4,31,0,0,0,0,0,0,300.1,309.06666666666666,1511.6666666666667,40.26666666666667,25.333333333333332,300.06000000000006,309.1,1526.6,39.78,18.2,300.1,309.18999999999994,1542.9,40.0,115.4,8.799999999999955,1.0293235588137286,6.224418848167539,0.020150271441138037,0.1945130890052356,31.0
3207,M18066,M,300.1,309.0,1612,33.0,34,0,0,0,0,0,0,300.1,309.0,1564.3333333333333,36.46666666666667,30.333333333333332,300.08000000000004,309.06000000000006,1522.0,39.9,24.2,300.09000000000003,309.15,1558.5,38.42,98.3,8.899999999999977,1.0296567810729755,5.570261780104712,0.018026737152442435,0.15915033657442035,34.0
3208,M18067,M,300.2,309.0,1642,31.2,37,0,0,0,0,0,0,300.1333333333334,308.9666666666667,1600.6666666666667,34.199999999999996,34.0,300.12,309.04,1557.8,37.0,29.4,300.09000000000003,309.11,1547.5,38.760000000000005,81.2,8.800000000000011,1.0293137908061294,5.364439790575917,0.017360646571443095,0.14116946817305043,37.0
3209,M18068,M,300.2,309.1,1406,42.2,40,0,0,0,0,0,0,300.1666666666667,309.0333333333333,1553.3333333333333,35.46666666666666,37.0,300.14,309.02,1548.2,36.56,33.6,300.1,309.1,1544.3,37.88,64.1,8.900000000000034,1.0296469020652899,6.21290052356021,0.0200999693418318,0.15153415911122461,40.0
3211,M18070,M,300.3,309.2,1364,47.6,45,0,0,0,0,0,0,300.23333333333335,309.09999999999997,1470.6666666666667,40.333333333333336,40.666666666666664,300.18,309.04,1514.4,38.480000000000004,37.4,300.12,309.1,1507.5,39.27,46.8,8.899999999999977,1.0296370296370296,6.798575916230367,0.02198763232933495,0.1477951286137036,45.0
3216,M18075,M,300.5,309.4,2179,16.3,59,0,0,0,0,0,0,300.3333333333333,309.2333333333333,1649.6666666666667,35.36666666666667,48.0,300.26,309.14,1640.6,34.059999999999995,43.0,300.16,309.12,1583.6,36.92,30.6,8.899999999999977,1.0296173044925123,3.7191308900523565,0.012020461829516344,0.06198551483420594,59.0
3220,M18079,M,300.6,309.6,1503,38.4,68,0,0,0,0,0,0,300.46666666666664,309.4,1682.0,34.1,57.333333333333336,300.36,309.26,1618.8,35.14,49.8,300.22,309.15999999999997,1570.4,37.519999999999996,37.0,9.0,1.029940119760479,6.043476439790576,0.01952027273834165,0.08758661506942864,68.0
3221,M18080,M,300.7,309.6,1525,36.5,71,0,0,0,0,0,0,300.59999999999997,309.53333333333336,1735.6666666666667,30.399999999999995,66.0,300.46,309.38,1595.4,36.2,56.6,300.29,309.21,1576.6,36.6,43.0,8.900000000000034,1.0295976055869638,5.8285340314136125,0.01882601431335146,0.08095186154741128,71.0
3223,M18082,M,300.7,309.7,1435,44.7,76,0,0,0,0,0,0,300.6666666666667,309.6333333333334,1487.6666666666667,39.86666666666667,71.66666666666667,300.56,309.5,1601.2,36.7,63.8,300.35,309.26000000000005,1574.7,36.63,48.7,9.0,1.0299301629531095,6.7167015706806295,0.021687767422281658,0.08722989052831986,76.0
3225,M18084,M,300.6,309.5,1557,33.8,84,0,0,0,0,0,0,300.6666666666667,309.59999999999997,1505.6666666666667,38.333333333333336,77.0,300.62,309.56,1639.8,33.94,71.6,300.4,309.3,1577.1,36.21,54.5,8.899999999999977,1.0296074517631404,5.510638743455497,0.017804971707449102,0.06483104404065292,84.0
3228,M18087,M,300.5,309.3,1589,34.9,91,0,0,0,0,0,0,300.59999999999997,309.5,1527.0,37.8,83.66666666666667,300.62,309.5400000000001,1521.8,37.660000000000004,78.0,300.44,309.34000000000003,1581.2,35.86,60.5,8.800000000000011,1.0292845257903493,5.806921465968586,0.01877439853206785,0.06311871158661507,91.0
3237,M18096,M,300.8,309.4,1342,62.4,113,1,0,1,0,0,0,300.6333333333334,309.4,1496.0,43.699999999999996,96.0,300.66,309.5,1489.6,42.46,87.0,300.51,309.38,1554.2,38.8,68.4,8.599999999999966,1.0285904255319147,8.768670157068064,0.02834088609265696,0.07691815927252688,113.0
3238,M18097,M,300.9,309.5,1758,26.8,116,0,0,0,0,0,0,300.73333333333335,309.40000000000003,1563.0,41.36666666666667,106.66666666666667,300.7,309.48,1536.2,40.519999999999996,96.0,300.58,309.43,1565.8,38.36,76.3,8.600000000000023,1.028580923894982,4.933445026178011,0.015940048549848176,0.04216619680494026,116.0
3239,M18098,M,300.9,309.4,1724,25.6,119,0,0,0,0,0,0,300.8666666666666,309.43333333333334,1608.0,38.26666666666666,116.0,300.74,309.41999999999996,1594.0,36.699999999999996,104.6,300.65,309.46,1597.6,36.7,84.2,8.5,1.0282485875706215,4.621403141361257,0.01493666173678493,0.03851169284467714,119.0
3245,M18104,M,301.0,309.6,1397,48.0,135,0,0,0,0,0,0,300.93333333333334,309.5,1626.3333333333333,33.46666666666666,123.33333333333333,300.82,309.44,1562.0,39.54,114.8,300.71999999999997,309.5,1600.9,36.739999999999995,93.2,8.600000000000023,1.0285714285714287,7.0215706806282725,0.02267949186249442,0.05162919618109024,135.0
3246,M18105,M,301.0,309.6,1588,32.7,138,0,0,0,0,0,0,300.96666666666664,309.53333333333336,1569.6666666666667,35.43333333333333,130.66666666666666,300.91999999999996,309.5,1561.8,39.1,124.2,300.77,309.52,1541.8,38.38,101.1,8.600000000000023,1.0285714285714287,5.437445026178011,0.01756280693209952,0.039118309540849,138.0
3248,M18107,M,301.0,309.8,1594,31.1,143,0,0,0,0,0,0,301.0,309.6666666666667,1526.3333333333333,37.26666666666666,138.66666666666666,300.96,309.58000000000004,1612.2,32.84,130.2,300.81,309.54,1550.9,37.65,108.6,8.800000000000011,1.0292358803986712,5.190931937172775,0.01675575189532852,0.03604813845258872,143.0
3249,M18108,M,301.0,309.7,1511,39.3,146,0,0,0,0,0,0,301.0,309.7,1564.3333333333333,34.36666666666667,142.33333333333334,300.98,309.62,1562.8,35.34,136.2,300.84000000000003,309.55,1549.5,37.93,116.1,8.699999999999989,1.0289036544850498,6.218041884816754,0.020077629592562977,0.042299604658617374,146.0
3255,M18114,M,301.0,309.7,1288,58.4,162,0,0,0,0,0,0,301.0,309.73333333333335,1464.3333333333333,42.93333333333333,150.33333333333334,301.0,309.67999999999995,1475.6,41.9,144.8,300.87,309.55,1534.8,39.3,124.7,8.699999999999989,1.0289036544850498,7.876356020942408,0.025432211885509877,0.04832120258246876,162.0
3260,M18119,M,301.2,310.0,1625,31.6,173,0,0,0,0,0,0,301.06666666666666,309.8,1474.6666666666667,43.099999999999994,160.33333333333334,301.03999999999996,309.76,1521.2,38.620000000000005,152.4,300.92999999999995,309.6,1541.6,39.08,133.6,8.800000000000011,1.0292164674634794,5.37696335078534,0.017345043067049485,0.030902088222904255,173.0
3261,M18120,M,301.3,310.0,2068,17.8,176,0,0,0,0,0,0,301.1666666666667,309.90000000000003,1660.3333333333333,35.93333333333333,170.33333333333334,301.1,309.84,1617.2,35.64,160.0,301.01,309.67,1589.5,37.37,142.1,8.699999999999989,1.0288748755393295,3.8544921465968587,0.012433845634183415,0.021776791788682817,176.0
3269,M18128,M,301.3,310.1,1525,37.8,199,0,0,0,0,0,0,301.2666666666667,310.0333333333333,1739.3333333333333,29.066666666666663,182.66666666666666,301.15999999999997,309.9,1603.4,36.980000000000004,171.2,301.06000000000006,309.74,1607.8,34.91,150.7,8.800000000000011,1.0292067706604713,6.036125654450261,0.01946509401628591,0.030180628272251306,199.0
3270,M18129,M,301.3,310.0,1696,32.4,202,0,0,0,0,0,0,301.3,310.0333333333333,1763.0,29.33333333333333,192.33333333333334,301.21999999999997,309.96000000000004,1640.4,35.6,182.4,301.1,309.79,1601.6,35.470000000000006,159.3,8.699999999999989,1.0288748755393295,5.753968586387434,0.01856118898834656,0.028344672839346965,202.0
